dataset_slug,dataset_name,task_name,fold,problem_type,num_trials,sample_size,seed,train_metric_error,val_metric_error,test_metric_error,train_rows,val_rows,test_rows,model_train_seconds,run_seconds,status,hf_found,hf_dataset_name,hf_metric_name,hf_metric_error,hf_best_metric_error,hf_total_methods,rt_delta_vs_hf_best,rt_method,rt_config
churn,tabarena-churn,fold-8,8,binary_classification,1,0,42,nan,nan,0.4993443061688747,2667,667,1666,1.6689300537109375e-06,30.992312908172607,ok,True,churn,roc_auc,0.0782907355368214,0.0550455714646802,45.0,0.4442987347041945,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-0,0,binary_classification,1,0,42,nan,nan,0.4749103474915568,5238,1310,3274,2.6226043701171875e-06,54.43093919754028,ok,True,coil2000_insurance_policies,roc_auc,0.2520457024841565,0.2409806713801517,45.0,0.2339296761114051,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-1,1,binary_classification,1,0,42,nan,nan,0.4771905922720494,5238,1310,3274,2.6226043701171875e-06,58.851009368896484,ok,True,coil2000_insurance_policies,roc_auc,0.2427936143103405,0.2117878765166846,45.0,0.2654027157553648,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-2,2,binary_classification,1,0,42,nan,nan,0.470840778756649,5238,1310,3274,2.6226043701171875e-06,55.227004528045654,ok,True,coil2000_insurance_policies,roc_auc,0.2561819562132845,0.226311479757595,45.0,0.24452929899905398,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-3,3,binary_classification,1,0,42,nan,nan,0.47446926236995823,5238,1310,3274,1.1920928955078125e-06,57.640976428985596,ok,True,coil2000_insurance_policies,roc_auc,0.2619098774993547,0.2439753166612536,45.0,0.23049394570870463,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-4,4,binary_classification,1,0,42,nan,nan,0.4530057297566289,5238,1310,3274,2.86102294921875e-06,59.831143856048584,ok,True,coil2000_insurance_policies,roc_auc,0.2234141954180928,0.2017429901483165,45.0,0.25126273960831236,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-5,5,binary_classification,1,0,42,nan,nan,0.48761895362367025,5238,1310,3274,3.5762786865234375e-06,55.0391058921814,ok,True,coil2000_insurance_policies,roc_auc,0.2513733076076434,0.2273615586585511,45.0,0.2602573949651191,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-6,6,binary_classification,1,0,42,nan,nan,0.4923788842895398,5238,1310,3274,4.5299530029296875e-06,58.7699990272522,ok,True,coil2000_insurance_policies,roc_auc,0.2296783004805089,0.2176930571863992,45.0,0.2746858271031406,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-7,7,binary_classification,1,0,42,nan,nan,0.45778197693133516,5238,1310,3274,1.6689300537109375e-06,54.95245838165283,ok,True,coil2000_insurance_policies,roc_auc,0.2645439328453294,0.2349097692390969,45.0,0.22287220769223826,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-8,8,binary_classification,1,0,42,nan,nan,0.4536583000886525,5238,1310,3274,2.384185791015625e-06,58.46684646606445,ok,True,coil2000_insurance_policies,roc_auc,0.2545144276034,0.2225023537680179,45.0,0.23115594632063458,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-0,0,regression,1,0,42,nan,nan,17.52596664428711,548,138,344,2.6226043701171875e-06,6.559440851211548,ok,True,concrete_compressive_strength,rmse,4.609973311169731,3.914744220620437,45.0,13.611222423666673,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-1,1,regression,1,0,42,nan,nan,16.906023025512695,549,138,343,1.9073486328125e-06,6.465147972106934,ok,True,concrete_compressive_strength,rmse,4.095591852217447,3.79217436672961,45.0,13.113848658783086,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-2,2,regression,1,0,42,nan,nan,17.282798767089844,549,138,343,1.430511474609375e-06,7.049655199050903,ok,True,concrete_compressive_strength,rmse,4.314838960334888,3.8529382255379434,45.0,13.4298605415519,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-3,3,regression,1,0,42,nan,nan,17.531747817993164,548,138,344,2.86102294921875e-06,7.41931414604187,ok,True,concrete_compressive_strength,rmse,4.101246870785971,3.791052308991999,45.0,13.740695509001165,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-4,4,regression,1,0,42,nan,nan,17.272781372070312,549,138,343,4.0531158447265625e-06,6.766113042831421,ok,True,concrete_compressive_strength,rmse,4.709128910333633,4.03767945621805,45.0,13.235101915852262,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-5,5,regression,1,0,42,nan,nan,16.452890396118164,549,138,343,1.430511474609375e-06,7.33690881729126,ok,True,concrete_compressive_strength,rmse,4.939242164212933,4.183263526263326,45.0,12.269626869854838,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-6,6,regression,1,0,42,nan,nan,16.836584091186523,548,138,344,4.0531158447265625e-06,7.1658360958099365,ok,True,concrete_compressive_strength,rmse,4.563038192604608,4.131734820441877,45.0,12.704849270744646,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-7,7,regression,1,0,42,nan,nan,16.298809051513672,549,138,343,2.6226043701171875e-06,6.8397955894470215,ok,True,concrete_compressive_strength,rmse,4.104999547251212,3.262319329415383,45.0,13.036489722098288,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-8,8,regression,1,0,42,nan,nan,18.63982582092285,549,138,343,1.430511474609375e-06,6.732388973236084,ok,True,concrete_compressive_strength,rmse,5.053112777644362,4.152365178984297,45.0,14.487460641938554,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-9,9,regression,1,0,42,nan,nan,17.3566837310791,548,138,344,1.6689300537109375e-06,6.428239107131958,ok,True,concrete_compressive_strength,rmse,4.726019680849876,4.135476061798498,45.0,13.221207669280604,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-10,10,regression,1,0,42,nan,nan,16.956958770751953,549,138,343,1.430511474609375e-06,7.529027223587036,ok,True,concrete_compressive_strength,rmse,3.828762467454686,3.4796887181700407,45.0,13.477270052581913,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-11,11,regression,1,0,42,nan,nan,17.024322509765625,549,138,343,3.5762786865234375e-06,7.02329683303833,ok,True,concrete_compressive_strength,rmse,4.93330224301168,4.519660815815444,45.0,12.504661693950181,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-12,12,regression,1,0,42,nan,nan,16.784751892089844,548,138,344,1.430511474609375e-06,6.73964786529541,ok,True,concrete_compressive_strength,rmse,4.99477937847029,4.591680750036984,45.0,12.19307114205286,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-13,13,regression,1,0,42,nan,nan,17.54656219482422,549,138,343,1.6689300537109375e-06,6.762652158737183,ok,True,concrete_compressive_strength,rmse,4.209969269800465,3.6575419978836328,45.0,13.889020196940585,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-14,14,regression,1,0,42,nan,nan,16.510986328125,549,138,343,2.6226043701171875e-06,6.967657804489136,ok,True,concrete_compressive_strength,rmse,4.074742784314835,3.634830464629737,45.0,12.876155863495264,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-15,15,regression,1,0,42,nan,nan,17.69948387145996,548,138,344,1.1920928955078125e-06,6.131967782974243,ok,True,concrete_compressive_strength,rmse,3.94194617646994,3.5119058766396782,45.0,14.187577994820282,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-16,16,regression,1,0,42,nan,nan,17.042089462280273,549,138,343,1.430511474609375e-06,8.221807479858398,ok,True,concrete_compressive_strength,rmse,4.496490039895541,4.02294171581984,45.0,13.019147746460433,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-17,17,regression,1,0,42,nan,nan,17.334692001342773,549,138,343,1.1920928955078125e-06,6.95839786529541,ok,True,concrete_compressive_strength,rmse,5.128943298252113,4.651331474684734,45.0,12.683360526658038,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-18,18,regression,1,0,42,nan,nan,17.761140823364258,548,138,344,1.430511474609375e-06,6.695470333099365,ok,True,concrete_compressive_strength,rmse,4.471472715059903,4.191752103124165,45.0,13.569388720240092,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-19,19,regression,1,0,42,nan,nan,16.71467399597168,549,138,343,1.6689300537109375e-06,6.367713451385498,ok,True,concrete_compressive_strength,rmse,4.433131147432473,3.8920212861380863,45.0,12.822652709833594,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-20,20,regression,1,0,42,nan,nan,17.06559944152832,549,138,343,1.430511474609375e-06,6.649507284164429,ok,True,concrete_compressive_strength,rmse,4.887172630597362,4.446104138080729,45.0,12.619495303447591,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-21,21,regression,1,0,42,nan,nan,18.393665313720703,548,138,344,1.430511474609375e-06,4.678161859512329,ok,True,concrete_compressive_strength,rmse,4.547477194838068,4.0285009670500855,45.0,14.365164346670618,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-22,22,regression,1,0,42,nan,nan,16.73126983642578,549,138,343,1.430511474609375e-06,6.7512195110321045,ok,True,concrete_compressive_strength,rmse,4.71247794026212,4.150773060379446,45.0,12.580496776046335,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-23,23,regression,1,0,42,nan,nan,16.5031795501709,549,138,343,1.1920928955078125e-06,7.737372159957886,ok,True,concrete_compressive_strength,rmse,4.36238499271912,4.050891528311244,45.0,12.452288021859655,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-24,24,regression,1,0,42,nan,nan,17.02480697631836,548,138,344,1.9073486328125e-06,4.693558931350708,ok,True,concrete_compressive_strength,rmse,4.645693698876255,4.136710158675941,45.0,12.888096817642419,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-25,25,regression,1,0,42,nan,nan,18.224084854125977,549,138,343,1.6689300537109375e-06,4.696733474731445,ok,True,concrete_compressive_strength,rmse,4.226828929807606,3.946970435798181,45.0,14.277114418327795,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-26,26,regression,1,0,42,nan,nan,16.813941955566406,549,138,343,2.384185791015625e-06,5.261218309402466,ok,True,concrete_compressive_strength,rmse,3.7930522554755113,3.496669953187038,45.0,13.317272002379369,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-27,27,regression,1,0,42,nan,nan,17.125450134277344,548,138,344,2.1457672119140625e-06,7.406005620956421,ok,True,concrete_compressive_strength,rmse,5.015703444514498,4.483114877649446,45.0,12.642335256627899,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-28,28,regression,1,0,42,nan,nan,18.017545700073242,549,138,343,1.430511474609375e-06,10.244248390197754,ok,True,concrete_compressive_strength,rmse,4.633852240839197,3.9037137199223895,45.0,14.113831980150852,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-29,29,regression,1,0,42,nan,nan,16.247398376464844,549,138,343,1.6689300537109375e-06,7.8896567821502686,ok,True,concrete_compressive_strength,rmse,3.958657908835548,3.451051183623718,45.0,12.796347192841125,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
credit-card-clients-default,tabarena-credit-card-clients-default,fold-0,0,binary_classification,1,0,42,nan,nan,0.46756136311256413,10000,4000,10000,2.86102294921875e-06,59.889883279800415,ok,True,credit_card_clients_default,roc_auc,0.211100056794382,0.2071689149904662,45.0,0.26039244812209794,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
credit-card-clients-default,tabarena-credit-card-clients-default,fold-1,1,binary_classification,1,0,42,nan,nan,0.48657315131753043,10000,4000,10000,1.9073486328125e-06,64.35933876037598,ok,True,credit_card_clients_default,roc_auc,0.2206708157215022,0.2163141223898035,45.0,0.2702590289277269,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
credit-card-clients-default,tabarena-credit-card-clients-default,fold-2,2,binary_classification,1,0,42,nan,nan,0.48104769698935557,10000,4000,10000,2.86102294921875e-06,43.16951560974121,ok,True,credit_card_clients_default,roc_auc,0.2162297783207996,0.2096409566440139,45.0,0.2714067403453417,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
credit-card-clients-default,tabarena-credit-card-clients-default,fold-3,3,binary_classification,1,0,42,nan,nan,0.47935782006626926,10000,4000,10000,2.6226043701171875e-06,60.59148836135864,ok,True,credit_card_clients_default,roc_auc,0.2156870564535229,0.209265878046719,45.0,0.2700919420195502,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
credit-card-clients-default,tabarena-credit-card-clients-default,fold-4,4,binary_classification,1,0,42,nan,nan,0.4801790249007055,10000,4000,10000,1.9073486328125e-06,42.03578329086304,ok,True,credit_card_clients_default,roc_auc,0.2164893119288634,0.2123120456565532,45.0,0.2678669792441523,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
credit-card-clients-default,tabarena-credit-card-clients-default,fold-5,5,binary_classification,1,0,42,nan,nan,0.495295204040193,10000,4000,10000,1.6689300537109375e-06,59.72677659988403,ok,True,credit_card_clients_default,roc_auc,0.2175603306798329,0.2126544431039174,45.0,0.2826407609362756,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
credit-card-clients-default,tabarena-credit-card-clients-default,fold-6,6,binary_classification,1,0,42,nan,nan,0.4853219465587755,10000,4000,10000,2.1457672119140625e-06,42.085963010787964,ok,True,credit_card_clients_default,roc_auc,0.2216574904034676,0.2160469554403259,45.0,0.26927499111844955,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
credit-card-clients-default,tabarena-credit-card-clients-default,fold-7,7,binary_classification,1,0,42,nan,nan,0.4862948102887641,10000,4000,10000,1.430511474609375e-06,63.40798020362854,ok,True,credit_card_clients_default,roc_auc,0.209908587979281,0.2061889158542237,45.0,0.28010589443454037,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
credit-card-clients-default,tabarena-credit-card-clients-default,fold-8,8,binary_classification,1,0,42,nan,nan,0.49116643103367896,10000,4000,10000,2.384185791015625e-06,59.810712575912476,ok,True,credit_card_clients_default,roc_auc,0.2156587579444798,0.2130694588791026,45.0,0.27809697215457635,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
credit-g,tabarena-credit-g,fold-0,0,binary_classification,1,0,42,nan,nan,0.5130982905982905,532,134,334,2.6226043701171875e-06,7.043442964553833,ok,True,credit-g,roc_auc,0.2302991452991452,0.2070940170940171,45.0,0.3060042735042734,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
credit-g,tabarena-credit-g,fold-1,1,binary_classification,1,0,42,nan,nan,0.548862660944206,533,134,333,4.0531158447265625e-06,6.668494939804077,ok,True,credit-g,roc_auc,0.2458798283261802,0.1821030042918454,45.0,0.3667596566523606,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
credit-g,tabarena-credit-g,fold-2,2,binary_classification,1,0,42,nan,nan,0.4920171673819742,533,134,333,3.0994415283203125e-06,6.3607611656188965,ok,True,credit-g,roc_auc,0.2323605150214591,0.2053648068669528,45.0,0.2866523605150214,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
credit-g,tabarena-credit-g,fold-3,3,binary_classification,1,0,42,nan,nan,0.554465811965812,532,134,334,1.430511474609375e-06,6.000078439712524,ok,True,credit-g,roc_auc,0.226923076923077,0.1755555555555555,45.0,0.37891025641025655,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
credit-g,tabarena-credit-g,fold-4,4,binary_classification,1,0,42,nan,nan,0.5594635193133047,533,134,333,1.430511474609375e-06,6.347416877746582,ok,True,credit-g,roc_auc,0.234077253218884,0.1993991416309013,45.0,0.3600643776824034,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
credit-g,tabarena-credit-g,fold-5,5,binary_classification,1,0,42,nan,nan,0.5140128755364808,533,134,333,1.6689300537109375e-06,8.563796758651733,ok,True,credit-g,roc_auc,0.2436051502145924,0.2273390557939913,45.0,0.2866738197424895,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
credit-g,tabarena-credit-g,fold-6,6,binary_classification,1,0,42,nan,nan,0.5238888888888888,532,134,334,3.814697265625e-06,7.45527458190918,ok,True,credit-g,roc_auc,0.2011111111111111,0.1748290598290597,45.0,0.34905982905982913,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
credit-g,tabarena-credit-g,fold-7,7,binary_classification,1,0,42,nan,nan,0.5641416309012877,533,134,333,2.6226043701171875e-06,6.975879430770874,ok,True,credit-g,roc_auc,0.2427467811158798,0.2094849785407725,45.0,0.35465665236051513,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
credit-g,tabarena-credit-g,fold-8,8,binary_classification,1,0,42,nan,nan,0.5192489270386267,533,134,333,2.1457672119140625e-06,6.587932586669922,ok,True,credit-g,roc_auc,0.2155364806866954,0.1909442060085837,45.0,0.328304721030043,RT (pretrain_rel-amazon_user-churn.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=True qk_norm=False random_sampling=True steps=0 eval_batches=200 ckpt=pretrain_rel-amazon_user-churn.pt
