dataset_slug,dataset_name,task_name,fold,problem_type,num_trials,sample_size,seed,train_metric_error,val_metric_error,test_metric_error,train_rows,val_rows,test_rows,model_train_seconds,run_seconds,status,hf_found,hf_dataset_name,hf_metric_name,hf_metric_error,hf_best_metric_error,hf_total_methods,rt_delta_vs_hf_best,rt_method,rt_config
churn,tabarena-churn,fold-4,4,binary_classification,1,0,42,nan,nan,0.4477889706143624,2666,667,1667,1.430511474609375e-06,13.715869188308716,ok,True,churn,roc_auc,0.0701773087446258,0.0524138625353847,45.0,0.3953751080789777,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
churn,tabarena-churn,fold-5,5,binary_classification,1,0,42,nan,nan,0.4570513106442452,2667,667,1666,1.430511474609375e-06,14.31915020942688,ok,True,churn,roc_auc,0.0973073434735417,0.074138007939694,45.0,0.3829133027045512,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
churn,tabarena-churn,fold-6,6,binary_classification,1,0,42,nan,nan,0.4392536924516459,2666,667,1667,1.6689300537109375e-06,13.747806072235107,ok,True,churn,roc_auc,0.0769463099172085,0.066991199706262,45.0,0.3722624927453839,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
churn,tabarena-churn,fold-7,7,binary_classification,1,0,42,nan,nan,0.4522957159269919,2666,667,1667,1.6689300537109375e-06,13.720560073852539,ok,True,churn,roc_auc,0.0921128995961104,0.0718784422414099,45.0,0.380417273685582,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
churn,tabarena-churn,fold-8,8,binary_classification,1,0,42,nan,nan,0.46540880503144655,2667,667,1666,3.337860107421875e-06,16.708909034729004,ok,True,churn,roc_auc,0.0782907355368214,0.0550455714646802,45.0,0.41036323356676635,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-0,0,binary_classification,1,0,42,nan,nan,0.49139927512401715,5238,1310,3274,1.9073486328125e-06,26.464634895324707,ok,True,coil2000_insurance_policies,roc_auc,0.2520457024841565,0.2409806713801517,45.0,0.2504186037438655,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-1,1,binary_classification,1,0,42,nan,nan,0.45596108707037697,5238,1310,3274,1.430511474609375e-06,26.77693223953247,ok,True,coil2000_insurance_policies,roc_auc,0.2427936143103405,0.2117878765166846,45.0,0.24417321055369237,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-2,2,binary_classification,1,0,42,nan,nan,0.4743686973625887,5238,1310,3274,1.1920928955078125e-06,26.58300256729126,ok,True,coil2000_insurance_policies,roc_auc,0.2561819562132845,0.226311479757595,45.0,0.2480572176049937,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-3,3,binary_classification,1,0,42,nan,nan,0.4787426551062345,5238,1310,3274,9.5367431640625e-07,26.580817937850952,ok,True,coil2000_insurance_policies,roc_auc,0.2619098774993547,0.2439753166612536,45.0,0.23476733844498088,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-4,4,binary_classification,1,0,42,nan,nan,0.44143224775933987,5238,1310,3274,1.1920928955078125e-06,26.595505714416504,ok,True,coil2000_insurance_policies,roc_auc,0.2234141954180928,0.2017429901483165,45.0,0.23968925761102336,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-5,5,binary_classification,1,0,42,nan,nan,0.5130857643506206,5238,1310,3274,1.1920928955078125e-06,26.528106689453125,ok,True,coil2000_insurance_policies,roc_auc,0.2513733076076434,0.2273615586585511,45.0,0.28572420569206947,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-6,6,binary_classification,1,0,42,nan,nan,0.44405613873910554,5238,1310,3274,1.430511474609375e-06,26.601168155670166,ok,True,coil2000_insurance_policies,roc_auc,0.2296783004805089,0.2176930571863992,45.0,0.22636308155270635,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-7,7,binary_classification,1,0,42,nan,nan,0.4590695626906367,5238,1310,3274,1.430511474609375e-06,26.642244338989258,ok,True,coil2000_insurance_policies,roc_auc,0.2645439328453294,0.2349097692390969,45.0,0.2241597934515398,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-8,8,binary_classification,1,0,42,nan,nan,0.5042170531360816,5238,1310,3274,1.1920928955078125e-06,26.81990122795105,ok,True,coil2000_insurance_policies,roc_auc,0.2545144276034,0.2225023537680179,45.0,0.28171469936806365,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-0,0,regression,1,0,42,nan,nan,15.519036293029785,548,138,344,1.1920928955078125e-06,3.251162528991699,ok,True,concrete_compressive_strength,rmse,4.609973311169731,3.914744220620437,45.0,11.604292072409349,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-1,1,regression,1,0,42,nan,nan,15.254610061645508,549,138,343,1.1920928955078125e-06,3.1010496616363525,ok,True,concrete_compressive_strength,rmse,4.095591852217447,3.79217436672961,45.0,11.462435694915898,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-2,2,regression,1,0,42,nan,nan,15.062468528747559,549,138,343,1.430511474609375e-06,3.121427297592163,ok,True,concrete_compressive_strength,rmse,4.314838960334888,3.8529382255379434,45.0,11.209530303209615,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-3,3,regression,1,0,42,nan,nan,16.265342712402344,548,138,344,1.1920928955078125e-06,3.099135637283325,ok,True,concrete_compressive_strength,rmse,4.101246870785971,3.791052308991999,45.0,12.474290403410345,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-4,4,regression,1,0,42,nan,nan,15.352246284484863,549,138,343,1.430511474609375e-06,3.079674243927002,ok,True,concrete_compressive_strength,rmse,4.709128910333633,4.03767945621805,45.0,11.314566828266813,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-5,5,regression,1,0,42,nan,nan,14.615191459655762,549,138,343,1.1920928955078125e-06,3.334707260131836,ok,True,concrete_compressive_strength,rmse,4.939242164212933,4.183263526263326,45.0,10.431927933392435,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-6,6,regression,1,0,42,nan,nan,15.4580659866333,548,138,344,1.430511474609375e-06,3.1162872314453125,ok,True,concrete_compressive_strength,rmse,4.563038192604608,4.131734820441877,45.0,11.326331166191423,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-7,7,regression,1,0,42,nan,nan,14.233501434326172,549,138,343,1.1920928955078125e-06,3.1181044578552246,ok,True,concrete_compressive_strength,rmse,4.104999547251212,3.262319329415383,45.0,10.971182104910788,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-8,8,regression,1,0,42,nan,nan,16.49610710144043,549,138,343,1.6689300537109375e-06,3.108140707015991,ok,True,concrete_compressive_strength,rmse,5.053112777644362,4.152365178984297,45.0,12.343741922456132,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-9,9,regression,1,0,42,nan,nan,15.431772232055664,548,138,344,1.430511474609375e-06,3.095811605453491,ok,True,concrete_compressive_strength,rmse,4.726019680849876,4.135476061798498,45.0,11.296296170257166,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-10,10,regression,1,0,42,nan,nan,15.623067855834961,549,138,343,9.5367431640625e-07,3.091705799102783,ok,True,concrete_compressive_strength,rmse,3.828762467454686,3.4796887181700407,45.0,12.14337913766492,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-11,11,regression,1,0,42,nan,nan,15.549768447875977,549,138,343,1.1920928955078125e-06,3.3204684257507324,ok,True,concrete_compressive_strength,rmse,4.93330224301168,4.519660815815444,45.0,11.030107632060533,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-12,12,regression,1,0,42,nan,nan,14.952287673950195,548,138,344,1.430511474609375e-06,3.096575975418091,ok,True,concrete_compressive_strength,rmse,4.99477937847029,4.591680750036984,45.0,10.360606923913211,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-13,13,regression,1,0,42,nan,nan,15.726545333862305,549,138,343,1.1920928955078125e-06,3.1116039752960205,ok,True,concrete_compressive_strength,rmse,4.209969269800465,3.6575419978836328,45.0,12.069003335978671,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-14,14,regression,1,0,42,nan,nan,14.850248336791992,549,138,343,1.430511474609375e-06,3.1022162437438965,ok,True,concrete_compressive_strength,rmse,4.074742784314835,3.634830464629737,45.0,11.215417872162256,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-15,15,regression,1,0,42,nan,nan,15.367903709411621,548,138,344,1.1920928955078125e-06,3.0892984867095947,ok,True,concrete_compressive_strength,rmse,3.94194617646994,3.5119058766396782,45.0,11.855997832771942,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-16,16,regression,1,0,42,nan,nan,15.236515045166016,549,138,343,1.1920928955078125e-06,3.0893237590789795,ok,True,concrete_compressive_strength,rmse,4.496490039895541,4.02294171581984,45.0,11.213573329346175,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-17,17,regression,1,0,42,nan,nan,15.414761543273926,549,138,343,1.1920928955078125e-06,3.0748190879821777,ok,True,concrete_compressive_strength,rmse,5.128943298252113,4.651331474684734,45.0,10.76343006858919,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-18,18,regression,1,0,42,nan,nan,16.01055908203125,548,138,344,1.430511474609375e-06,3.348475933074951,ok,True,concrete_compressive_strength,rmse,4.471472715059903,4.191752103124165,45.0,11.818806978907084,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-19,19,regression,1,0,42,nan,nan,15.258270263671875,549,138,343,1.1920928955078125e-06,3.0678346157073975,ok,True,concrete_compressive_strength,rmse,4.433131147432473,3.8920212861380863,45.0,11.36624897753379,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-20,20,regression,1,0,42,nan,nan,15.03950309753418,549,138,343,1.1920928955078125e-06,3.0584146976470947,ok,True,concrete_compressive_strength,rmse,4.887172630597362,4.446104138080729,45.0,10.59339895945345,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-21,21,regression,1,0,42,nan,nan,16.318025588989258,548,138,344,1.9073486328125e-06,3.0699167251586914,ok,True,concrete_compressive_strength,rmse,4.547477194838068,4.0285009670500855,45.0,12.289524621939172,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-22,22,regression,1,0,42,nan,nan,15.253951072692871,549,138,343,1.1920928955078125e-06,3.0902323722839355,ok,True,concrete_compressive_strength,rmse,4.71247794026212,4.150773060379446,45.0,11.103178012313425,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-23,23,regression,1,0,42,nan,nan,14.67011833190918,549,138,343,1.430511474609375e-06,3.0755269527435303,ok,True,concrete_compressive_strength,rmse,4.36238499271912,4.050891528311244,45.0,10.619226803597936,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-24,24,regression,1,0,42,nan,nan,14.84793758392334,548,138,344,1.1920928955078125e-06,3.3361594676971436,ok,True,concrete_compressive_strength,rmse,4.645693698876255,4.136710158675941,45.0,10.7112274252474,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-25,25,regression,1,0,42,nan,nan,16.071063995361328,549,138,343,1.9073486328125e-06,3.0962469577789307,ok,True,concrete_compressive_strength,rmse,4.226828929807606,3.946970435798181,45.0,12.124093559563146,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-26,26,regression,1,0,42,nan,nan,14.940223693847656,549,138,343,1.1920928955078125e-06,3.1050682067871094,ok,True,concrete_compressive_strength,rmse,3.7930522554755113,3.496669953187038,45.0,11.443553740660619,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-27,27,regression,1,0,42,nan,nan,15.07036304473877,548,138,344,1.430511474609375e-06,3.087400436401367,ok,True,concrete_compressive_strength,rmse,5.015703444514498,4.483114877649446,45.0,10.587248167089324,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-28,28,regression,1,0,42,nan,nan,16.015804290771484,549,138,343,1.430511474609375e-06,3.083716630935669,ok,True,concrete_compressive_strength,rmse,4.633852240839197,3.9037137199223895,45.0,12.112090570849094,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-29,29,regression,1,0,42,nan,nan,15.275782585144043,549,138,343,1.1920928955078125e-06,3.1045937538146973,ok,True,concrete_compressive_strength,rmse,3.958657908835548,3.451051183623718,45.0,11.824731401520324,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
credit-card-clients-default,tabarena-credit-card-clients-default,fold-0,0,binary_classification,1,0,42,nan,nan,0.4026547468651569,10000,4000,10000,1.6689300537109375e-06,26.721558332443237,ok,True,credit_card_clients_default,roc_auc,0.211100056794382,0.2071689149904662,45.0,0.1954858318746907,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
credit-card-clients-default,tabarena-credit-card-clients-default,fold-1,1,binary_classification,1,0,42,nan,nan,0.4429336924140639,10000,4000,10000,1.430511474609375e-06,26.71807289123535,ok,True,credit_card_clients_default,roc_auc,0.2206708157215022,0.2163141223898035,45.0,0.2266195700242604,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
credit-card-clients-default,tabarena-credit-card-clients-default,fold-2,2,binary_classification,1,0,42,nan,nan,0.45591080101749026,10000,4000,10000,1.1920928955078125e-06,26.864315509796143,ok,True,credit_card_clients_default,roc_auc,0.2162297783207996,0.2096409566440139,45.0,0.24626984437347638,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
credit-card-clients-default,tabarena-credit-card-clients-default,fold-3,3,binary_classification,1,0,42,nan,nan,0.43951871330346226,10000,4000,10000,1.430511474609375e-06,26.859710693359375,ok,True,credit_card_clients_default,roc_auc,0.2156870564535229,0.209265878046719,45.0,0.23025283525674325,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
credit-card-clients-default,tabarena-credit-card-clients-default,fold-4,4,binary_classification,1,0,42,nan,nan,0.42365968642557394,10000,4000,10000,1.1920928955078125e-06,26.754637479782104,ok,True,credit_card_clients_default,roc_auc,0.2164893119288634,0.2123120456565532,45.0,0.21134764076902074,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
credit-card-clients-default,tabarena-credit-card-clients-default,fold-5,5,binary_classification,1,0,42,nan,nan,0.42035885864885403,10000,4000,10000,9.5367431640625e-07,26.765031814575195,ok,True,credit_card_clients_default,roc_auc,0.2175603306798329,0.2126544431039174,45.0,0.20770441554493663,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
credit-card-clients-default,tabarena-credit-card-clients-default,fold-6,6,binary_classification,1,0,42,nan,nan,0.4346805136855303,10000,4000,10000,1.1920928955078125e-06,26.803948402404785,ok,True,credit_card_clients_default,roc_auc,0.2216574904034676,0.2160469554403259,45.0,0.2186335582452044,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
credit-card-clients-default,tabarena-credit-card-clients-default,fold-7,7,binary_classification,1,0,42,nan,nan,0.43021219326286253,10000,4000,10000,1.1920928955078125e-06,26.69865655899048,ok,True,credit_card_clients_default,roc_auc,0.209908587979281,0.2061889158542237,45.0,0.22402327740863884,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
credit-card-clients-default,tabarena-credit-card-clients-default,fold-8,8,binary_classification,1,0,42,nan,nan,0.4263468573749194,10000,4000,10000,1.1920928955078125e-06,26.844157934188843,ok,True,credit_card_clients_default,roc_auc,0.2156587579444798,0.2130694588791026,45.0,0.21327739849581678,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
credit-g,tabarena-credit-g,fold-0,0,binary_classification,1,0,42,nan,nan,0.47294871794871796,532,134,334,1.430511474609375e-06,2.95491886138916,ok,True,credit-g,roc_auc,0.2302991452991452,0.2070940170940171,45.0,0.26585470085470086,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
credit-g,tabarena-credit-g,fold-1,1,binary_classification,1,0,42,nan,nan,0.4785193133047211,533,134,333,1.1920928955078125e-06,2.958109140396118,ok,True,credit-g,roc_auc,0.2458798283261802,0.1821030042918454,45.0,0.2964163090128757,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
credit-g,tabarena-credit-g,fold-2,2,binary_classification,1,0,42,nan,nan,0.482725321888412,533,134,333,1.1920928955078125e-06,2.962252378463745,ok,True,credit-g,roc_auc,0.2323605150214591,0.2053648068669528,45.0,0.2773605150214592,RT (synthetic-pretrain_rdb_512_size_16b.pt),bs=16 sl=128 d=256 blocks=12 heads=8 full=False qk_norm=True random_sampling=True steps=0 eval_batches=200 ckpt=synthetic-pretrain_rdb_512_size_16b.pt
