dataset_slug,dataset_name,task_name,fold,problem_type,num_trials,sample_size,seed,train_metric_error,val_metric_error,test_metric_error,train_rows,val_rows,test_rows,model_train_seconds,run_seconds,status,hf_found,hf_dataset_name,hf_method,hf_metric_name,hf_metric_error,hf_delta_local_minus_hf,hf_local_rank,hf_total_methods,hf_best_metric_error
healthcare-insurance-expenses,tabarena-healthcare-insurance-expenses,fold-0,0,regression,1,50000,42,12187.839893249558,13102.329010502195,11543.81866310869,713,179,446,0.0214827060699462,5.8482959270477295,ok,True,healthcare_insurance_expenses,GBM (default),rmse,4235.509729780342,7308.308933328348,45,45,4051.243121262965
healthcare-insurance-expenses,tabarena-healthcare-insurance-expenses,fold-4,4,regression,1,50000,42,4575.000754114881,5498.455025704524,6367.672659084579,713,179,446,0.2103257179260254,1.492250919342041,ok,True,healthcare_insurance_expenses,GBM (default),rmse,5124.386969883266,1243.2856892013133,40,45,5025.931661352429
healthcare-insurance-expenses,tabarena-healthcare-insurance-expenses,fold-8,8,regression,1,50000,42,9041.524054071211,9525.121186605213,9214.132651499029,713,179,446,0.5895578861236572,1.8935954570770264,ok,True,healthcare_insurance_expenses,GBM (default),rmse,4712.556825229962,4501.575826269065,43,45,4546.641443766882
healthcare-insurance-expenses,tabarena-healthcare-insurance-expenses,fold-12,12,regression,1,50000,42,12370.825106134193,11283.08903115932,12014.77666893668,713,179,446,0.0221097469329834,1.262270212173462,ok,True,healthcare_insurance_expenses,GBM (default),rmse,4620.800050455883,7393.976618480797,45,45,4397.718761642952
healthcare-insurance-expenses,tabarena-healthcare-insurance-expenses,fold-16,16,regression,1,50000,42,12035.982887916229,11847.571691206613,12318.964560876331,713,179,446,0.0216536521911621,1.2445976734161377,ok,True,healthcare_insurance_expenses,GBM (default),rmse,4854.941285357851,7464.023275518482,45,45,4759.068665229225
healthcare-insurance-expenses,tabarena-healthcare-insurance-expenses,fold-20,20,regression,1,50000,42,11836.76940992693,12251.484070737866,11604.110602189552,713,179,446,0.0408010482788085,1.283334732055664,ok,True,healthcare_insurance_expenses,GBM (default),rmse,4800.633283510969,6803.477318678583,43,45,4589.870985226183
healthcare-insurance-expenses,tabarena-healthcare-insurance-expenses,fold-24,24,regression,1,50000,42,4690.080594395656,5898.350786963212,5241.111658135645,713,179,446,0.3719205856323242,1.6688005924224854,ok,True,healthcare_insurance_expenses,GBM (default),rmse,4453.11105030629,788.0006078293545,40,45,4332.566257096058
healthcare-insurance-expenses,tabarena-healthcare-insurance-expenses,fold-28,28,regression,1,50000,42,7627.36217812487,8532.084677655332,7385.804753346238,713,179,446,0.3869307041168213,1.6785356998443604,ok,True,healthcare_insurance_expenses,GBM (default),rmse,4678.879350989474,2706.925402356764,43,45,4424.273015701596
heloc,tabarena-heloc,fold-2,2,binary_classification,1,10000,42,0.1830869990443911,0.1911358880999061,0.2151420458293207,5578,1395,3486,0.8289177417755127,2.681061029434204,ok,True,heloc,GBM (default),roc_auc,0.2121652507156708,0.0029767951136498,37,45,0.2013385024339405
heloc,tabarena-heloc,fold-6,6,binary_classification,1,10000,42,0.1662060353631864,0.193624684910292,0.2105753574559813,5577,1395,3487,0.5586252212524414,2.303901195526123,ok,True,heloc,GBM (default),roc_auc,0.2108047621244981,-0.0002294046685168,29,45,0.2031576102361945
houses,tabarena-houses,fold-1,1,regression,1,50000,42,0.2364429583206841,0.243730353136268,0.2441372578493061,11008,2752,6880,2.002819299697876,4.520434379577637,ok,True,houses,GBM (default),rmse,0.2134404605045295,0.0306967973447765,39,45,0.1970404186184516
houses,tabarena-houses,fold-5,5,regression,1,50000,42,0.3502395621825304,0.3594176016616974,0.3650527278750471,11008,2752,6880,1.717209815979004,4.230132102966309,ok,True,houses,GBM (default),rmse,0.2178382660818925,0.1472144617931546,43,45,0.2003062079666089
hr-analytics-job-change-of-data-scientists,tabarena-hr-analytics-job-change-of-data-scientists,fold-0,0,binary_classification,1,50000,42,0.1817734009559166,0.2219492112237531,0.1901401825565036,10217,2555,6386,0.2023594379425048,7.976631164550781,ok,True,HR_Analytics_Job_Change_of_Data_Scientists,GBM (default),roc_auc,0.1879792291662735,0.0021609533902301,30,45,0.1839697549072018
hr-analytics-job-change-of-data-scientists,tabarena-hr-analytics-job-change-of-data-scientists,fold-4,4,binary_classification,1,50000,42,0.1799577720493095,0.1927762763082292,0.2078356294404857,10217,2555,6386,0.2120051383972168,1.851036787033081,ok,True,HR_Analytics_Job_Change_of_Data_Scientists,GBM (default),roc_auc,0.204157324482236,0.0036783049582497,35,45,0.1991215202000825
hr-analytics-job-change-of-data-scientists,tabarena-hr-analytics-job-change-of-data-scientists,fold-8,8,binary_classification,1,50000,42,0.1993760074612922,0.2043938855721963,0.2062392464214331,10217,2555,6386,0.2203409671783447,1.7688283920288086,ok,True,HR_Analytics_Job_Change_of_Data_Scientists,GBM (default),roc_auc,0.1961413439168781,0.010097902504555,42,45,0.1926331413684086
in-vehicle-coupon-recommendation,tabarena-in-vehicle-coupon-recommendation,fold-3,3,binary_classification,1,10000,42,0.0463873604835146,0.172654002790989,0.1839318423971743,6764,1692,4228,7.570985078811645,9.801254510879517,ok,True,in_vehicle_coupon_recommendation,GBM (default),roc_auc,0.1601299095805236,0.0238019328166506,31,45,0.141694808725224
in-vehicle-coupon-recommendation,tabarena-in-vehicle-coupon-recommendation,fold-7,7,binary_classification,1,10000,42,0.2923340242908776,0.3105003844729872,0.3096901703920327,6764,1692,4228,1.277703046798706,2.9281530380249023,ok,True,in_vehicle_coupon_recommendation,GBM (default),roc_auc,0.1660517959856116,0.1436383744064211,43,45,0.1508186684452653
is-this-a-good-customer,tabarena-is-this-a-good-customer,fold-2,2,binary_classification,1,50000,42,0.2448344448344447,0.2692307692307693,0.3100498715429952,919,230,574,0.2598180770874023,1.6308987140655518,ok,True,Is-this-a-good-customer,GBM (default),roc_auc,0.2722079492217016,0.0378419223212935,43,45,0.2479069064530753
is-this-a-good-customer,tabarena-is-this-a-good-customer,fold-6,6,binary_classification,1,50000,42,0.186968436968437,0.1704374057315233,0.2722509972018813,918,230,575,0.2001967430114746,1.6007168292999268,ok,True,Is-this-a-good-customer,GBM (default),roc_auc,0.3016610108948026,-0.0294100136929212,18,45,0.2487348931356789
is-this-a-good-customer,tabarena-is-this-a-good-customer,fold-10,10,binary_classification,1,50000,42,0.181999531999532,0.2643288084464554,0.2167296357866102,919,230,574,0.3077530860900879,1.6947600841522217,ok,True,Is-this-a-good-customer,GBM (default),roc_auc,0.2562490554632008,-0.0395194196765906,3,45,0.2145685355901465
is-this-a-good-customer,tabarena-is-this-a-good-customer,fold-14,14,binary_classification,1,50000,42,0.2455188955188956,0.4182692307692308,0.249901768172888,919,230,574,0.2383947372436523,1.6214406490325928,ok,True,Is-this-a-good-customer,GBM (default),roc_auc,0.2536799153695027,-0.0037781471966147,26,45,0.2175306029922925
is-this-a-good-customer,tabarena-is-this-a-good-customer,fold-18,18,binary_classification,1,50000,42,0.1954321016821016,0.2635746606334841,0.3359677323331547,918,230,575,0.1990368366241455,1.631627321243286,ok,True,Is-this-a-good-customer,GBM (default),roc_auc,0.2782639757099483,0.0577037566232063,43,45,0.2575757575757575
is-this-a-good-customer,tabarena-is-this-a-good-customer,fold-22,22,binary_classification,1,50000,42,0.2303205803205803,0.2815799396681749,0.2692307692307693,919,230,574,0.1526970863342285,1.529592752456665,ok,True,Is-this-a-good-customer,GBM (default),roc_auc,0.2617802629590449,0.0074505062717243,29,45,0.217349251926855
is-this-a-good-customer,tabarena-is-this-a-good-customer,fold-26,26,binary_classification,1,50000,42,0.5,0.5,0.5,919,230,574,0.0949409008026123,1.460176944732666,ok,True,Is-this-a-good-customer,GBM (default),roc_auc,0.2492065890887109,0.250793410911289,45,45,0.2201299682635635
jm1,tabarena-jm1,fold-0,0,binary_classification,1,10000,42,0.2752990766370864,0.2690753105141756,0.2669864616396903,5804,1452,3629,0.1671977043151855,7.32602858543396,ok,True,jm1,GBM (default),roc_auc,0.239637932326692,0.0273485293129982,44,45,0.2166638926119622
jm1,tabarena-jm1,fold-4,4,binary_classification,1,10000,42,0.0505227766444537,0.2503867181683084,0.2493982625561572,5805,1452,3628,0.6372404098510742,2.3191237449646,ok,True,jm1,GBM (default),roc_auc,0.2480983928352349,0.0012998697209223,20,45,0.2249753170805801
jm1,tabarena-jm1,fold-8,8,binary_classification,1,10000,42,0.2752943863750565,0.2985038793378534,0.2844141725720672,5805,1452,3628,0.8210124969482422,2.6775991916656494,ok,True,jm1,GBM (default),roc_auc,0.2514751330540804,0.0329390395179868,45,45,0.2235203879940722
kddcup09-appetency,tabarena-kddcup09-appetency,fold-3,3,binary_classification,1,50000,42,0.0268905988622802,0.2047870156003757,0.1907504077632361,26666,6667,16667,12.234607696533203,22.697306871414185,ok,True,kddcup09_appetency,GBM (default),roc_auc,0.2128271104447036,-0.0220767026814674,28,45,0.1521235568883705
kddcup09-appetency,tabarena-kddcup09-appetency,fold-7,7,binary_classification,1,50000,42,0.0722369248573984,0.1955084110614313,0.2019034778656037,26666,6667,16667,11.852236986160278,29.490703105926517,ok,True,kddcup09_appetency,GBM (default),roc_auc,0.203532988200062,-0.0016295103344583,31,45,0.1586481800287542
marketing-campaign,tabarena-marketing-campaign,fold-2,2,binary_classification,1,10000,42,0.1088379569785555,0.2138232720909887,0.1837554089522594,1195,299,746,0.1640779972076416,1.5868916511535645,ok,True,Marketing_Campaign,GBM (default),roc_auc,0.0831808186138893,0.10057459033837,43,45,0.0726111938710364
marketing-campaign,tabarena-marketing-campaign,fold-6,6,binary_classification,1,10000,42,0.2445866141732283,0.3353455818022747,0.2454954954954954,1194,299,747,0.1343166828155517,1.5491232872009275,ok,True,Marketing_Campaign,GBM (default),roc_auc,0.10721570627231,0.1382797892231854,43,45,0.0834324890928664
marketing-campaign,tabarena-marketing-campaign,fold-10,10,binary_classification,1,10000,42,0.1501481907458196,0.2518716577540106,0.2134631608548932,1194,299,747,0.1249241828918457,1.5655856132507324,ok,True,Marketing_Campaign,GBM (default),roc_auc,0.118257874015748,0.0952052868391452,43,45,0.1023973565804274
marketing-campaign,tabarena-marketing-campaign,fold-14,14,binary_classification,1,10000,42,0.1057361925911195,0.1694663167104112,0.1206072213946229,1195,299,746,0.4216001033782959,1.8436806201934812,ok,True,Marketing_Campaign,GBM (default),roc_auc,0.0808115201815988,0.0397957012130241,43,45,0.0632333120522097
marketing-campaign,tabarena-marketing-campaign,fold-18,18,binary_classification,1,10000,42,0.255805980713085,0.2644794400699912,0.2316774321491301,1194,299,747,0.1293051242828369,1.6915411949157717,ok,True,Marketing_Campaign,GBM (default),roc_auc,0.0860530341662416,0.1456243979828885,43,45,0.0688140971159839
marketing-campaign,tabarena-marketing-campaign,fold-22,22,binary_classification,1,10000,42,0.1305958595063258,0.1674242424242423,0.1673439257592802,1194,299,747,0.1561713218688964,1.56834077835083,ok,True,Marketing_Campaign,GBM (default),roc_auc,0.0879358830146233,0.0794080427446569,43,45,0.0733689538807649
marketing-campaign,tabarena-marketing-campaign,fold-26,26,binary_classification,1,10000,42,0.0327577254096096,0.1014873140857393,0.1021848620273817,1195,299,746,0.9561855792999268,2.4279048442840576,ok,True,Marketing_Campaign,GBM (default),roc_auc,0.0894729375044336,0.0127119245229481,36,45,0.0702631765623891
miami-housing,tabarena-miami-housing,fold-0,0,regression,1,50000,42,74583.66814589441,101783.53814710966,97705.93520866583,7347,1837,4592,2.426202774047852,17.673516273498535,ok,True,miami_housing,GBM (default),rmse,88652.87008297365,9053.0651256922,34,45,76382.49394585288
miami-housing,tabarena-miami-housing,fold-4,4,regression,1,50000,42,97707.51468117406,106857.5530164938,115698.07927581224,7347,1837,4592,2.7840890884399414,6.046032905578613,ok,True,miami_housing,GBM (default),rmse,92315.25526679802,23382.824009014206,40,45,83669.08247273584
miami-housing,tabarena-miami-housing,fold-8,8,regression,1,50000,42,105198.46472176502,115306.1575504159,117251.34840749572,7347,1837,4592,3.642206907272339,6.975294589996338,ok,True,miami_housing,GBM (default),rmse,85913.84744915328,31337.500958342425,40,45,78068.89015214586
naticusdroid,tabarena-naticusdroid,fold-3,3,binary_classification,1,10000,42,0.0138783645813486,0.0190358793748623,0.0192323410251894,3995,999,2497,0.6765527725219727,2.5799636840820312,ok,True,NATICUSdroid,GBM (default),roc_auc,0.0145411308789853,0.0046912101462041,39,45,0.0119971816100054
naticusdroid,tabarena-naticusdroid,fold-7,7,binary_classification,1,10000,42,0.0141096545958978,0.026136913933524,0.0173746697199224,3995,999,2497,0.712425708770752,2.645735740661621,ok,True,NATICUSdroid,GBM (default),roc_auc,0.0145883389113967,0.0027863308085256,36,45,0.0124364981504315
online-shoppers-intention,tabarena-online-shoppers-intention,fold-2,2,binary_classification,1,10000,42,0.0827900949515414,0.0897042995524839,0.0859511628159589,6576,1644,4110,2.1390223503112797,4.033557891845703,ok,True,online_shoppers_intention,GBM (default),roc_auc,0.0618303805809916,0.0241207822349672,43,45,0.0586205523149505
online-shoppers-intention,tabarena-online-shoppers-intention,fold-6,6,binary_classification,1,10000,42,0.0602992836393636,0.0951141449045489,0.0944233533562891,6576,1644,4110,4.408675909042358,6.406078338623047,ok,True,online_shoppers_intention,GBM (default),roc_auc,0.0693996371970757,0.0250237161592133,43,45,0.0658066843361104
physiochemical-protein,tabarena-physiochemical-protein,fold-1,1,regression,1,50000,42,1.4384870277753552,3.605276350988189,3.544578540798294,24389,6098,15243,11.54486632347107,18.40039038658142,ok,True,physiochemical_protein,GBM (default),rmse,3.458944827040771,0.0856337137575229,34,45,2.892402594479093
physiochemical-protein,tabarena-physiochemical-protein,fold-5,5,regression,1,50000,42,2.405150896528116,3.6626952829664186,3.725342892821692,24389,6098,15243,4.948729515075684,10.053259372711182,ok,True,physiochemical_protein,GBM (default),rmse,3.5177735799015943,0.2075693129200972,36,45,2.9410234095779773
polish-companies-bankruptcy,tabarena-polish-companies-bankruptcy,fold-0,0,binary_classification,1,50000,42,0.0,0.0764479722187772,0.0431313746872794,3152,788,1970,0.8196840286254883,8.446209192276001,ok,True,polish_companies_bankruptcy,GBM (default),roc_auc,0.037137564949644,0.0059938097376354,29,45,0.0172236833664763
polish-companies-bankruptcy,tabarena-polish-companies-bankruptcy,fold-4,4,binary_classification,1,50000,42,1.719792624288452e-05,0.0538261193104304,0.0624041796584117,3152,788,1970,0.9375629425048828,2.9025509357452397,ok,True,polish_companies_bankruptcy,GBM (default),roc_auc,0.0553358739412475,0.0070683057171642,30,45,0.0213283636175389
polish-companies-bankruptcy,tabarena-polish-companies-bankruptcy,fold-8,8,binary_classification,1,50000,42,0.0380730818058449,0.0516929182686345,0.0745457369156701,3152,788,1970,1.064382791519165,2.976320743560791,ok,True,polish_companies_bankruptcy,GBM (default),roc_auc,0.0510909083668829,0.0234548285487872,32,45,0.0205717562449974
qsar-biodeg,tabarena-qsar-biodeg,fold-3,3,binary_classification,1,50000,42,0.0924148034363089,0.1170212765957446,0.0897320301511163,561,141,352,0.144317626953125,1.5633597373962402,ok,True,qsar-biodeg,GBM (default),roc_auc,0.0509611569949868,0.0387708731561294,45,45,0.0414036859378944
qsar-biodeg,tabarena-qsar-biodeg,fold-7,7,binary_classification,1,50000,42,0.1158559938720797,0.1491935483870967,0.1529606459591184,562,141,351,0.1275990009307861,3.980095624923706,ok,True,qsar-biodeg,GBM (default),roc_auc,0.0782352513275623,0.074725394631556,45,45,0.0677966101694915
qsar-biodeg,tabarena-qsar-biodeg,fold-11,11,binary_classification,1,10000,42,0.1432968778813284,0.1574820788530466,0.1410853277078635,562,141,351,0.1442189216613769,1.5455000400543213,ok,True,qsar-biodeg,GBM (default),roc_auc,0.0579035425911107,0.0831817851167527,45,45,0.0543755001091146
qsar-biodeg,tabarena-qsar-biodeg,fold-15,15,binary_classification,1,10000,42,0.1523013028389372,0.2179719330013582,0.1535506906625312,561,141,352,0.0717852115631103,1.4531514644622805,ok,True,qsar-biodeg,GBM (default),roc_auc,0.0721679229631767,0.0813827676993544,45,45,0.0636924297616041
qsar-biodeg,tabarena-qsar-biodeg,fold-19,19,binary_classification,1,10000,42,0.1277572095266466,0.1003584229390681,0.1892776605804902,562,141,351,0.0847749710083007,1.4900379180908203,ok,True,qsar-biodeg,GBM (default),roc_auc,0.069142358332727,0.1201353022477631,45,45,0.0485196770204408
qsar-biodeg,tabarena-qsar-biodeg,fold-23,23,binary_classification,1,10000,42,0.0327247967998639,0.0698924731182796,0.0858369098712447,562,141,351,0.4618058204650879,1.8925390243530276,ok,True,qsar-biodeg,GBM (default),roc_auc,0.0665963482941733,0.0192405615770713,42,45,0.0593947770422638
qsar-biodeg,tabarena-qsar-biodeg,fold-27,27,binary_classification,1,10000,42,0.1213375433805541,0.1557265731100046,0.1458145489955639,561,141,352,0.0750799179077148,1.491095781326294,ok,True,qsar-biodeg,GBM (default),roc_auc,0.0766761640278428,0.069138384967721,45,45,0.0677678796840625
qsar-fish-toxicity,tabarena-qsar-fish-toxicity,fold-1,1,regression,1,10000,42,0.9825689409056908,1.1100205141211277,0.9125421216126304,484,121,302,0.1372942924499511,1.4331541061401367,ok,True,QSAR_fish_toxicity,GBM (default),rmse,0.8156428953974394,0.0968992262151909,45,45,0.7579867978673905
qsar-fish-toxicity,tabarena-qsar-fish-toxicity,fold-5,5,regression,1,10000,42,0.6958194980394581,0.7634318252255845,0.9699280731609822,484,121,302,0.096813678741455,1.3838465213775637,ok,True,QSAR_fish_toxicity,GBM (default),rmse,0.9170311548608684,0.0528969183001136,43,45,0.8777088323365412
qsar-fish-toxicity,tabarena-qsar-fish-toxicity,fold-9,9,regression,1,10000,42,1.1345845851220455,1.0594649793001196,1.0825259327870518,483,121,303,0.037039041519165,1.3072576522827148,ok,True,QSAR_fish_toxicity,GBM (default),rmse,0.8941310364806526,0.1883948963063991,45,45,0.8301861410509607
qsar-fish-toxicity,tabarena-qsar-fish-toxicity,fold-13,13,regression,1,10000,42,0.944356309540308,1.0918444487417118,0.9884052056510284,484,121,302,0.2169475555419922,1.5277163982391355,ok,True,QSAR_fish_toxicity,GBM (default),rmse,0.8977542516077706,0.0906509540432578,45,45,0.8507496118813345
qsar-fish-toxicity,tabarena-qsar-fish-toxicity,fold-17,17,regression,1,10000,42,1.1427118783120542,1.20482484689452,1.1336683041743207,484,121,302,0.1643974781036377,1.4437665939331057,ok,True,QSAR_fish_toxicity,GBM (default),rmse,0.8991916974847679,0.2344766066895528,45,45,0.8555061066741626
qsar-fish-toxicity,tabarena-qsar-fish-toxicity,fold-21,21,regression,1,10000,42,0.943048682173078,0.8100845688915804,0.940412761649716,483,121,303,0.1268315315246582,1.4586715698242188,ok,True,QSAR_fish_toxicity,GBM (default),rmse,0.859927827995189,0.0804849336545269,45,45,0.7912878020815205
qsar-fish-toxicity,tabarena-qsar-fish-toxicity,fold-25,25,regression,1,10000,42,1.435872344957941,1.345279089524864,1.4438058233432356,484,121,302,0.0280420780181884,1.3040986061096191,ok,True,QSAR_fish_toxicity,GBM (default),rmse,0.8984121833174588,0.5453936400257768,45,45,0.8678839661798279
qsar-fish-toxicity,tabarena-qsar-fish-toxicity,fold-29,29,regression,1,10000,42,0.8719961680658983,0.9335676820388727,1.0304859902991468,484,121,302,0.0465447902679443,1.3117144107818604,ok,True,QSAR_fish_toxicity,GBM (default),rmse,0.9295718653215976,0.1009141249775491,45,45,0.8820688347963014
qsar-tid-11,tabarena-qsar-tid-11,fold-3,3,regression,1,10000,42,1.007082313015829,1.0274293211558971,1.0014734914337071,3062,766,1914,14.537598609924316,19.501736640930176,ok,True,QSAR-TID-11,GBM (default),rmse,0.7436912373335801,0.2577822541001272,45,45,0.7113554975147377
qsar-tid-11,tabarena-qsar-tid-11,fold-7,7,regression,1,10000,42,0.9437041865822512,0.9658412471735572,0.9951307770788734,3062,766,1914,8.865045547485352,14.257885694503784,ok,True,QSAR-TID-11,GBM (default),rmse,0.7312977464514528,0.2638330306274206,45,45,0.700977320018178
seismic-bumps,tabarena-seismic-bumps,fold-2,2,binary_classification,1,50000,42,0.1604727398205658,0.2131379962192816,0.2450030549009338,1378,345,861,0.045173168182373,1.289632797241211,ok,True,seismic-bumps,GBM (default),roc_auc,0.248668936021646,-0.0036658811207122,31,45,0.2103190189403857
seismic-bumps,tabarena-seismic-bumps,fold-6,6,binary_classification,1,50000,42,0.1983423983423983,0.2327167161760734,0.2034978751225891,1377,345,862,0.0527186393737793,1.3349053859710691,ok,True,seismic-bumps,GBM (default),roc_auc,0.2391958156260216,-0.0356979405034325,5,45,0.194758635719734
superconductivity,tabarena-superconductivity,fold-1,1,regression,1,10000,42,9.530851142357058,11.081063169935373,11.087875701982558,10000,2835,7088,34.911153078079224,43.6369526386261,ok,True,superconductivity,GBM (default),rmse,9.399509171279862,1.6883665307026965,41,45,8.88549575160075
superconductivity,tabarena-superconductivity,fold-5,5,regression,1,10000,42,8.697212352680472,10.59762162125736,10.491665283948112,10000,2836,7087,31.253968954086304,43.47883486747742,ok,True,superconductivity,GBM (default),rmse,9.15039422741122,1.3412710565368915,40,45,8.847413568001375
taiwanese-bankruptcy-prediction,tabarena-taiwanese-bankruptcy-prediction,fold-0,0,binary_classification,1,50000,42,0.0427101299852574,0.0579670437199106,0.0830292652552926,3636,910,2273,0.0604169368743896,8.512705326080322,ok,True,taiwanese_bankruptcy_prediction,GBM (default),roc_auc,0.0541531755915317,0.0288760896637608,41,45,0.0474595267745953
taiwanese-bankruptcy-prediction,tabarena-taiwanese-bankruptcy-prediction,fold-4,4,binary_classification,1,50000,42,0.0332238078260954,0.0490430153822067,0.0523785803237857,3636,910,2273,0.1141433715820312,2.2361600399017334,ok,True,taiwanese_bankruptcy_prediction,GBM (default),roc_auc,0.0542341220423411,-0.0018555417185553,18,45,0.0444146948941469
taiwanese-bankruptcy-prediction,tabarena-taiwanese-bankruptcy-prediction,fold-8,8,binary_classification,1,50000,42,0.0448748308935862,0.0737797956867196,0.0813576195568009,3636,910,2273,0.1039824485778808,2.337021350860596,ok,True,taiwanese_bankruptcy_prediction,GBM (default),roc_auc,0.0680530462249425,0.0133045733318584,41,45,0.0541769600432628
wine-quality,tabarena-wine-quality,fold-3,3,regression,1,50000,42,0.4909551857597539,0.6878383970302354,0.6952645022585204,3464,867,2166,0.1759994029998779,1.6616787910461426,ok,True,wine_quality,GBM (default),rmse,0.6478861570358276,0.0473783452226928,35,45,0.6125553250312805
wine-quality,tabarena-wine-quality,fold-7,7,regression,1,50000,42,0.5880229265561798,0.664940471662952,0.7014213575699856,3464,867,2166,2.1308364868164062,4.759218215942383,ok,True,wine_quality,GBM (default),rmse,0.6523571610450745,0.0490641965249111,39,45,0.6103475689888
